source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	Material Type	assay name	Technology Type	comment[data file]	comment[fraction identifier]	comment[file uri]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	factor value[cell line]
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 267	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_15.raw	15	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 268	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_16.raw	16	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 269	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_17.raw	17	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 270	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_18.raw	18	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 271	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_19.raw	19	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 272	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_2.raw	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 273	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_20.raw	20	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 274	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_3.raw	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 275	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_4.raw	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 276	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_5.raw	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 277	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_6.raw	6	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 278	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_7.raw	7	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 279	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_8.raw	8	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 280	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_9.raw	9	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 281	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_1.raw	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 282	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_10.raw	10	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 283	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_11.raw	11	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 284	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_12.raw	12	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 285	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_13.raw	13	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 286	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_14.raw	14	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 287	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_15.raw	15	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 288	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_16.raw	16	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 289	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_17.raw	17	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 290	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_18.raw	18	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 291	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_19.raw	19	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 292	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_2.raw	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 293	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_20.raw	20	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 294	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_3.raw	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 295	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_4.raw	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 296	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_5.raw	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 297	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_6.raw	6	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 298	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_7.raw	7	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 299	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_8.raw	8	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 15	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 300	proteomic profiling by mass spectrometry	20190412_Hepg2_Down_9.raw	9	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Down_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 16	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 301	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_1.raw	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 16	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 302	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_10.raw	10	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 16	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 303	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_11.raw	11	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 16	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 304	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_12.raw	12	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 16	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 305	proteomic profiling by mass spectrometry	20190412_Hepg2_Up_13_20190414173146.raw	13	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190412_Hepg2_Up_13_20190414173146.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
