source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	characteristics[depletion]	assay name	technology type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file uri]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 556	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_C08_P003207_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_C08_P003207_B00K_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 557	proteomic profiling by mass spectrometry	5	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_E07_P003207_B00E_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_E07_P003207_B00E_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 558	proteomic profiling by mass spectrometry	6	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_A07_P003207_B00A_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_A07_P003207_B00A_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 559	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_C07_P003207_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_C07_P003207_B00C_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 560	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_D08_P003207_B00L_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_D08_P003207_B00L_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 561	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_H07_P003207_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_H07_P003207_B00H_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 562	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_B08_P003207_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_B08_P003207_B00J_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 563	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_B07_P003207_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_B07_P003207_B00B_A00_R1.RAW	ACHN
Sample 47	homo sapiens	renal cell carcinoma	kidney	not available	renal system	22Y	male	Caucasian	ACHN	epithelial	1	no depletion	run 564	proteomic profiling by mass spectrometry	12	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_A08_P003207_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_A08_P003207_B00I_A00_R1.RAW	ACHN
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 565	proteomic profiling by mass spectrometry	1	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_H07_P003208_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_H07_P003208_B00D_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 566	proteomic profiling by mass spectrometry	2	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_D08_P003208_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_D08_P003208_B00H_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 567	proteomic profiling by mass spectrometry	3	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_B08_P003208_B00F_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_B08_P003208_B00F_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 568	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_H08_P003208_B00L_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_H08_P003208_B00L_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 569	proteomic profiling by mass spectrometry	5	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_E08_P003208_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_E08_P003208_B00I_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 570	proteomic profiling by mass spectrometry	6	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_G07_P003208_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_G07_P003208_B00C_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 571	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_G08_P003208_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_G08_P003208_B00K_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 572	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_A08_P003208_B00E_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_A08_P003208_B00E_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 573	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_E07_P003208_B00A_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_E07_P003208_B00A_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 574	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_F07_P003208_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_F07_P003208_B00B_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 575	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_F08_P003208_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_F08_P003208_B00J_A00_R1.RAW	HCT15
Sample 48	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	not available	male	not available	HCT15	epithelial	1	no depletion	run 576	proteomic profiling by mass spectrometry	12	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00442_C08_P003208_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00442_C08_P003208_B00G_A00_R1.RAW	HCT15
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 577	proteomic profiling by mass spectrometry	1	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_G05_P003357_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_G05_P003357_B00C_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 578	proteomic profiling by mass spectrometry	2	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_E05_P003357_B00A_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_E05_P003357_B00A_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 579	proteomic profiling by mass spectrometry	3	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_B06_P003357_B00F_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_B06_P003357_B00F_A00_R2.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 580	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_H06_P003357_B00L_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_H06_P003357_B00L_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 581	proteomic profiling by mass spectrometry	5	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_A06_P003357_B00E_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_A06_P003357_B00E_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 582	proteomic profiling by mass spectrometry	6	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_D06_P003357_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_D06_P003357_B00H_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 583	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_G06_P003357_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_G06_P003357_B00K_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 584	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_H05_P003357_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_H05_P003357_B00D_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 585	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_C06_P003357_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_C06_P003357_B00G_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 586	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_F05_P003357_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_F05_P003357_B00B_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 587	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_F06_P003357_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_F06_P003357_B00J_A00_R1.RAW	Caki1
Sample 49	homo sapiens	renal cell carcinoma	kidney	not available	renal system	49Y	male	Caucasian	Caki1	epithelial	1	no depletion	run 588	proteomic profiling by mass spectrometry	12	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00463_E06_P003357_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00463_E06_P003357_B00I_A00_R1.RAW	Caki1
